id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
10.0,-4.5883660316467285,2.9177868366241455,5.009570598602295,3.5616953372955322,-1.9478048086166382,9.07086181640625,-3.8016726970672607,9.059080123901367,7.365683078765869,3.693077802658081,-2.299255847930908,3.747746467590332,-0.9713507890701294,-6.82143497467041,-7.49562931060791,5.454094886779785,-2.3367714881896973,3.008838653564453,3.912189483642578,-2.08815336227417,1.5780918598175049,-0.8415177464485168,1.6589001417160034,1.3892117738723755,7.444593906402588,11.728503227233887,5.783414840698242,-8.589137077331543,4.983827114105225,4.9755778312683105,1.8655551671981812,1.940690517425537
11.0,-4.384997367858887,2.419656753540039,-2.5464107990264893,5.477370738983154,7.984064102172852,1.8445155620574951,8.03611946105957,2.8607676029205322,-0.11708176136016846,2.8588204383850098,-3.3592476844787598,-9.091845512390137,-4.259414196014404,-0.8188441395759583,9.975815773010254,-2.559992790222168,-3.180413246154785,9.233015060424805,-3.723317861557007,-4.916643142700195,-6.7760772705078125,-4.373197078704834,-3.7177300453186035,4.520009994506836,6.0853190422058105,-5.977883815765381,2.476898670196533,1.6399611234664917,2.339060068130493,1.6969486474990845,0.15629372000694275,-1.1811641454696655
12.0,-2.024930715560913,-9.630337715148926,1.5674419403076172,1.0733705759048462,4.799829483032227,-2.1686079502105713,3.6781575679779053,3.432889938354492,-6.342772006988525,-8.327143669128418,-6.0058159828186035,-3.4339258670806885,1.4728728532791138,1.2333991527557373,0.8606839179992676,-3.570152997970581,1.315656065940857,-2.4433743953704834,-9.688193321228027,1.4884669780731201,-12.054400444030762,5.7075018882751465,2.0772500038146973,0.807502031326294,-2.3422718048095703,-7.214398384094238,-0.16318893432617188,-2.395923614501953,2.5535128116607666,-1.2695144414901733,-6.534355640411377,4.813226699829102
13.0,-5.362721920013428,-9.566725730895996,4.945694446563721,-1.2570303678512573,-3.4479191303253174,-0.49161064624786377,-4.814529895782471,5.206300735473633,0.8970008492469788,5.371544361114502,-3.8766329288482666,-5.038565158843994,0.9177714586257935,-5.163241863250732,-1.3084052801132202,-0.061963360756635666,-8.100508689880371,9.069549560546875,-1.736580729484558,-9.997483253479004,-6.683974742889404,2.217151641845703,-3.672006368637085,3.6506547927856445,6.840082168579102,0.9290533065795898,-4.2578606605529785,2.1836063861846924,-0.1006239578127861,-1.3806525468826294,5.002589702606201,11.564800262451172
14.0,-2.462780237197876,-0.812610387802124,6.860851764678955,-0.6163638830184937,-1.955694317817688,-0.5529093146324158,4.230530261993408,6.528395652770996,2.7898566722869873,-4.706178665161133,4.266473293304443,4.206253528594971,-3.921302556991577,4.367539882659912,-6.031548976898193,-9.53619384765625,-3.275303363800049,8.801355361938477,-0.6835500001907349,11.788688659667969,-4.698108196258545,2.406569242477417,-1.938347578048706,8.811922073364258,2.8495707511901855,-12.287372589111328,-0.2891078591346741,0.8089321255683899,6.18756103515625,-0.46040284633636475,-0.23590105772018433,9.169194221496582
15.0,-0.7135235667228699,-0.45331937074661255,0.7148191332817078,7.383242130279541,1.3096413612365723,8.762054443359375,-7.919388771057129,1.793563961982727,5.912652969360352,-9.325508117675781,-1.7133398056030273,3.5034008026123047,4.185822010040283,-1.4607511758804321,-1.391357660293579,3.6127800941467285,-7.8961920738220215,10.96175765991211,3.1855556964874268,3.232503890991211,-9.260194778442383,-0.9742672443389893,12.055766105651855,0.8649526834487915,3.4643356800079346,2.827158212661743,7.549169063568115,-2.723506212234497,-1.5509840250015259,9.2024507522583,0.37107187509536743,-3.330332040786743
16.0,-4.055955410003662,7.020382881164551,-11.159441947937012,-2.062666177749634,0.13567142188549042,1.0136042833328247,7.81976318359375,-4.28281831741333,1.3164331912994385,2.0506138801574707,-0.8047268986701965,-5.774916172027588,-2.4919240474700928,0.22838842868804932,5.7130513191223145,-1.8304033279418945,-2.564711093902588,2.327410936355591,-0.7929773926734924,-5.973748207092285,-5.7095489501953125,1.8010449409484863,-0.14442788064479828,3.21586012840271,-4.479276180267334,2.862679958343506,-0.565220057964325,-8.311376571655273,0.6359626650810242,2.905533790588379,-6.519500255584717,-2.8445703983306885
17.0,-5.00914192199707,4.913440227508545,-2.450272798538208,-2.773925542831421,-1.567786455154419,-1.085866928100586,-0.916699230670929,3.181567668914795,5.032931327819824,-0.34387290477752686,13.720218658447266,4.361682891845703,-1.9382308721542358,-3.905196189880371,7.820499897003174,-2.7724409103393555,1.0125092267990112,2.0373904705047607,-2.866321086883545,-5.940996170043945,-12.511528015136719,2.4770750999450684,9.458126068115234,-2.205559492111206,4.397769927978516,-1.5598883628845215,4.361846446990967,-4.557415008544922,1.9185302257537842,1.4340019226074219,2.7459518909454346,1.2224817276000977
18.0,0.9631522297859192,-7.445275783538818,-5.962406635284424,-1.946121335029602,2.8932900428771973,-2.681191921234131,-10.752967834472656,2.87074875831604,-0.7297338247299194,-3.6684131622314453,1.0619456768035889,-2.4664154052734375,-3.8109049797058105,6.496273517608643,-5.530954360961914,-2.800797700881958,3.969693660736084,3.5621535778045654,-12.360065460205078,-0.8964264392852783,7.53251314163208,-4.818814277648926,-5.389034271240234,0.07856398075819016,-2.3713035583496094,-5.029459476470947,4.057556629180908,-1.726022720336914,4.730268478393555,6.866501808166504,-12.44669246673584,2.24267578125
19.0,-11.28176498413086,1.0920588970184326,-0.5464255809783936,4.389205455780029,-4.012761116027832,3.9013774394989014,5.364415168762207,9.09395694732666,1.915320634841919,0.8289798498153687,-0.6750161051750183,19.225465774536133,7.447437286376953,-6.577409267425537,6.702311992645264,3.4556467533111572,-1.8285573720932007,8.170860290527344,0.5725457668304443,-1.5259350538253784,7.49578332901001,9.150421142578125,-6.22830867767334,8.969132423400879,7.702284336090088,-9.179482460021973,13.557669639587402,-10.91446304321289,-2.670462131500244,-0.9134376049041748,1.1279443502426147,2.217272996902466
20.0,-12.874836921691895,-1.3805619478225708,-2.3326075077056885,2.392014503479004,-6.242834568023682,-1.1295239925384521,7.220515251159668,8.42710018157959,1.5281870365142822,-3.3850884437561035,-1.5549010038375854,17.79204559326172,5.568696975708008,-6.6460041999816895,4.970009803771973,2.0509185791015625,0.47936952114105225,6.8744707107543945,-1.7641124725341797,-3.532628297805786,4.980336666107178,9.649706840515137,-7.023382186889648,7.926777362823486,12.128299713134766,-9.256986618041992,15.012413024902344,-11.981267929077148,-2.0926146507263184,3.6772849559783936,-1.4239288568496704,3.3102431297302246
21.0,-12.238115310668945,-1.6134033203125,-1.919811725616455,4.3259477615356445,-6.3722662925720215,2.6514899730682373,5.735926151275635,7.729410648345947,3.3066163063049316,-0.5616137385368347,-1.1979739665985107,18.205219268798828,7.960668563842773,-8.0485258102417,9.451842308044434,3.877349615097046,1.3969255685806274,7.361727714538574,-2.203697919845581,-0.34778663516044617,4.415034294128418,7.740390777587891,-8.746933937072754,6.201783180236816,6.791682720184326,-5.802617073059082,15.548733711242676,-8.945069313049316,-1.3056113719940186,0.31063228845596313,0.8109250068664551,4.605202674865723
22.0,-11.033398628234863,0.23369359970092773,-1.5106927156448364,3.4633703231811523,-5.822644233703613,-0.9925368428230286,5.4775543212890625,9.063239097595215,1.1270194053649902,-2.103687047958374,-2.1988883018493652,14.538134574890137,6.513357639312744,-5.900971412658691,7.6742777824401855,3.890976905822754,2.5042197704315186,5.5611162185668945,-3.0832064151763916,-2.934685707092285,3.7844855785369873,6.2933197021484375,-6.303297519683838,8.235176086425781,10.926751136779785,-6.471147537231445,13.065967559814453,-12.033146858215332,-2.5943121910095215,2.3342092037200928,-0.7421823143959045,3.272374153137207
23.0,-11.213874816894531,-2.3228018283843994,-3.5416789054870605,5.324672222137451,-5.596043586730957,2.4694299697875977,4.491039752960205,7.977038383483887,0.8224697113037109,0.518820583820343,-1.0848827362060547,19.854583740234375,5.105114459991455,-8.225895881652832,9.178349494934082,2.2945961952209473,1.5233327150344849,5.772829055786133,-0.3500029444694519,-2.7662436962127686,8.13964557647705,6.514225482940674,-6.292549133300781,6.517924785614014,9.686817169189453,-9.114895820617676,15.174785614013672,-10.113446235656738,-3.75873064994812,0.2895105183124542,-1.0899169445037842,4.745550632476807
24.0,-10.22053337097168,0.5951617956161499,-0.42463409900665283,1.4618465900421143,-6.045934200286865,0.2768652141094208,5.77331018447876,6.89786434173584,1.5552551746368408,-0.8388546109199524,-1.395456314086914,17.390037536621094,6.242230415344238,-6.452049732208252,6.569423675537109,2.4389007091522217,-0.14387117326259613,6.2722272872924805,-3.06276273727417,-3.387204170227051,5.954190731048584,9.198390007019043,-7.257889270782471,7.134214401245117,9.57857608795166,-5.800330638885498,12.829695701599121,-10.827189445495605,-0.1843971461057663,4.108407974243164,-0.40521612763404846,3.3853116035461426
25.0,-12.502877235412598,0.8137242197990417,-1.821275234222412,4.712924003601074,-3.7755022048950195,3.50919246673584,5.361288547515869,7.9151225090026855,2.3466975688934326,1.1266098022460938,-1.467006802558899,20.96146011352539,10.349660873413086,-5.597377300262451,9.212201118469238,3.669893741607666,-0.4013932943344116,9.240174293518066,0.21291519701480865,-1.5571885108947754,7.45926570892334,10.124709129333496,-8.047438621520996,7.913327217102051,8.260112762451172,-7.529772758483887,13.82294750213623,-12.664570808410645,-1.104549527168274,0.6582333445549011,1.029945969581604,4.612097263336182
26.0,-8.988855361938477,-1.724714756011963,-0.9377148747444153,1.8223634958267212,-3.644594192504883,-1.5363523960113525,2.1156680583953857,7.056316375732422,-0.523522138595581,-1.392132043838501,0.6529214382171631,16.182575225830078,5.932712554931641,-5.697764873504639,9.881255149841309,1.3897424936294556,4.065162181854248,3.555122137069702,-4.4057817459106445,-6.218911647796631,4.234118461608887,6.583349704742432,-9.181539535522461,7.936914920806885,7.732641696929932,-3.3238325119018555,15.413352012634277,-15.440542221069336,-5.233171463012695,6.124289035797119,-2.1990411281585693,3.0225462913513184
27.0,-13.018957138061523,0.079877108335495,-1.698189616203308,4.678595066070557,-6.607895851135254,2.911376714706421,6.018038749694824,9.411133766174316,4.145520210266113,-0.5495926141738892,-2.8490676879882812,21.67453956604004,8.351130485534668,-8.26700210571289,8.930242538452148,3.958066463470459,0.35843852162361145,9.583050727844238,-1.666481852531433,-0.5134053230285645,7.706602573394775,9.037493705749512,-7.325530529022217,7.81755256652832,10.338089942932129,-8.69310474395752,13.98637866973877,-10.364095687866211,-2.7283332347869873,-0.33450067043304443,0.587162435054779,4.455080509185791
28.0,-10.1893892288208,-1.5587196350097656,-1.3653963804244995,5.2369914054870605,-5.4094014167785645,1.6541433334350586,7.523958206176758,7.812393665313721,1.2975610494613647,-1.7479113340377808,-1.3568050861358643,17.70423126220703,7.228184700012207,-5.624229431152344,7.669894695281982,2.215674638748169,0.6820316910743713,6.357921600341797,-2.4565906524658203,-2.4355649948120117,6.265960693359375,8.872942924499512,-6.850297927856445,4.502254009246826,9.063114166259766,-7.471602439880371,14.663422584533691,-9.57557201385498,-1.9086930751800537,1.4564721584320068,0.16681519150733948,5.951614856719971
29.0,0.3155399560928345,-1.2673656940460205,3.6131014823913574,-2.719599485397339,-4.407625198364258,4.162503719329834,0.7834785580635071,1.457711100578308,-9.15949535369873,-0.695628821849823,-10.67522144317627,-4.020808219909668,1.3440366983413696,3.1970553398132324,11.80374526977539,-0.4733322262763977,1.4291622638702393,7.173823356628418,6.033301830291748,-13.627116203308105,5.631613254547119,0.850632905960083,2.506598711013794,6.250913143157959,-1.5642670392990112,-0.06424309313297272,-1.1464577913284302,5.0834221839904785,1.7128236293792725,-2.305880308151245,-2.7519161701202393,1.3956010341644287
30.0,-4.252808570861816,2.6880381107330322,-2.026470899581909,-11.44290542602539,-5.014332294464111,-1.2289842367172241,-2.755575656890869,2.479323625564575,-6.6615166664123535,-11.262788772583008,-5.895930767059326,-3.241851329803467,3.9889657497406006,1.299589991569519,-4.650205612182617,3.883647918701172,1.6763147115707397,2.536024332046509,3.233273506164551,0.48223504424095154,1.2037547826766968,-1.1503057479858398,-0.039229847490787506,3.2144277095794678,13.25933837890625,2.4395508766174316,7.025003910064697,1.366707682609558,-2.9375860691070557,3.7232940196990967,-1.357572317123413,4.735689640045166
31.0,-14.027999877929688,-1.1436872482299805,-1.2523092031478882,3.742478609085083,-6.4936137199401855,1.900018334388733,8.035211563110352,8.58791446685791,3.0832087993621826,-0.6208767890930176,-2.276827335357666,21.398773193359375,7.723547458648682,-7.232422828674316,9.411378860473633,3.082984685897827,-1.4943442344665527,7.714318752288818,-1.553405523300171,-2.1802945137023926,7.310292720794678,10.18575382232666,-8.40006160736084,5.99432373046875,9.654969215393066,-7.434138774871826,14.054112434387207,-9.89815902709961,-0.9051088094711304,1.932253122329712,1.85578453540802,5.1354079246521
32.0,-13.479804992675781,1.3047518730163574,-0.9269963502883911,1.7135151624679565,-5.2522969245910645,0.18033792078495026,6.173408031463623,9.858885765075684,0.5023113489151001,-1.575534462928772,-1.542751669883728,19.77281951904297,6.412755012512207,-6.831308364868164,5.177181720733643,1.7325605154037476,0.8833416700363159,7.41373348236084,-2.643597364425659,-3.7899258136749268,6.300007343292236,9.101983070373535,-7.76628303527832,8.623248100280762,10.949012756347656,-9.121622085571289,14.131882667541504,-14.795280456542969,-3.1755688190460205,4.185126304626465,-1.8954561948776245,3.021193504333496
33.0,-0.46013522148132324,-13.026198387145996,2.566958427429199,2.1378285884857178,-1.4467475414276123,-2.061480760574341,-5.2242655754089355,-2.082979917526245,3.7957189083099365,-0.565194845199585,-6.328578472137451,-3.869999647140503,-6.850799560546875,5.882500648498535,-3.7705953121185303,-4.2782206535339355,-2.155057668685913,-3.2021872997283936,-3.0049428939819336,-1.5588022470474243,2.5030734539031982,4.383112907409668,-9.26008415222168,-3.5772435665130615,-3.601480484008789,6.327945232391357,3.1513736248016357,0.35345786809921265,-4.773190021514893,-4.751433849334717,-7.121267795562744,6.933722496032715
34.0,-14.30241870880127,-0.702298104763031,-1.8363600969314575,3.3341145515441895,-4.106273174285889,1.981960415840149,5.111720561981201,6.35554838180542,3.4460203647613525,0.6290537714958191,-3.152021646499634,21.269031524658203,10.254100799560547,-6.265282154083252,9.776567459106445,2.5303165912628174,0.4547709822654724,8.68741226196289,-1.172149419784546,-1.2229411602020264,7.305006980895996,8.241320610046387,-5.957716941833496,6.614467620849609,8.744118690490723,-6.925206184387207,11.277010917663574,-10.56916332244873,-0.6633936762809753,1.929528832435608,-0.2405082881450653,4.2571821212768555
35.0,-12.808605194091797,-0.9066053628921509,-1.5110787153244019,3.428399085998535,-5.900694847106934,-0.18162788450717926,5.656205654144287,8.880231857299805,1.8266136646270752,-2.4699270725250244,-1.4858729839324951,17.35881805419922,7.40809440612793,-6.2140793800354,5.944324493408203,3.399371862411499,1.8888963460922241,7.500835418701172,-2.834644317626953,-2.4998321533203125,4.252209186553955,8.410306930541992,-7.086878299713135,8.630924224853516,9.845499038696289,-7.387632369995117,15.254547119140625,-12.601194381713867,-2.8596231937408447,2.3739097118377686,-1.8680684566497803,2.7217657566070557
36.0,-3.0235419273376465,-0.845596432685852,-1.9324871301651,0.5787291526794434,-6.233164310455322,-3.6757094860076904,-2.984396457672119,4.414182186126709,-0.7211502194404602,-4.207083702087402,-12.21563720703125,1.7674424648284912,1.28167724609375,7.532413959503174,-2.008437156677246,1.948104739189148,-6.042329788208008,3.856898546218872,5.084296226501465,0.672543466091156,-2.8476741313934326,-1.4406437873840332,0.36561456322669983,6.729675769805908,-3.6659514904022217,2.1924045085906982,0.027291685342788696,-12.366551399230957,8.940482139587402,1.6367053985595703,-4.671602725982666,-6.38784122467041
37.0,-13.434860229492188,-0.34811198711395264,-2.162550687789917,1.2591335773468018,-5.547271251678467,0.08934827893972397,5.622012138366699,7.775021553039551,1.709717035293579,-0.44414377212524414,-0.8488049507141113,18.670454025268555,6.20940637588501,-6.544915676116943,6.3195366859436035,4.419234275817871,1.3354034423828125,6.517207622528076,-2.016631841659546,-3.2946524620056152,4.748274803161621,8.43420124053955,-7.402017116546631,8.658771514892578,10.795950889587402,-7.869602680206299,14.090290069580078,-11.831557273864746,-1.8614474534988403,2.54791259765625,0.797586977481842,1.9246017932891846
38.0,-13.926830291748047,0.6713156700134277,-1.8696850538253784,1.989889144897461,-5.931606292724609,0.12565329670906067,5.708370685577393,10.065384864807129,1.2393906116485596,-1.7618796825408936,-0.2733059227466583,17.794713973999023,6.677183628082275,-6.559189319610596,5.018852233886719,2.115769863128662,-0.18869706988334656,7.852859973907471,-1.4611533880233765,-2.803528070449829,5.884545803070068,10.175352096557617,-6.731463432312012,7.984889030456543,9.816696166992188,-7.866985321044922,15.414615631103516,-12.986980438232422,0.21039128303527832,2.9485013484954834,-0.045800697058439255,3.7236862182617188
39.0,-12.590362548828125,0.203443706035614,-0.7333691716194153,5.417932987213135,-5.422776222229004,3.8550469875335693,7.57362699508667,9.484661102294922,2.3455758094787598,-1.6557199954986572,-2.7191855907440186,22.00666046142578,9.036347389221191,-7.678929805755615,9.26098918914795,2.245194673538208,-0.21266432106494904,8.66634750366211,-1.6408298015594482,-1.8153953552246094,7.367905616760254,10.637408256530762,-7.877520561218262,8.880746841430664,8.548760414123535,-7.5520172119140625,14.316329956054688,-12.543880462646484,-2.613223075866699,0.2955853343009949,0.3056541085243225,5.043148994445801
40.0,-11.04922103881836,-1.620477318763733,-2.4466233253479004,6.729581832885742,-4.161333084106445,0.8546725511550903,2.4146358966827393,6.139274597167969,2.514342784881592,0.21102283895015717,-3.476393461227417,20.204193115234375,6.0909223556518555,-5.907227993011475,9.432063102722168,1.171800136566162,0.8800484538078308,6.522646427154541,-1.5021520853042603,-2.6711678504943848,6.557030200958252,7.0283284187316895,-6.358631610870361,5.386196613311768,9.486776351928711,-6.586141586303711,14.174654960632324,-10.923723220825195,-2.7357397079467773,1.3242708444595337,-1.6032500267028809,4.265135288238525
41.0,-11.637553215026855,-0.36582911014556885,-0.3468944728374481,3.4852371215820312,-7.402320384979248,0.11992278695106506,5.8106489181518555,10.4133882522583,0.839317798614502,-2.085989475250244,-2.6660616397857666,17.56472396850586,4.178126335144043,-8.469966888427734,5.824528217315674,1.701084852218628,0.20294344425201416,5.232375144958496,-5.118667125701904,-1.7960513830184937,7.1459856033325195,7.9983720779418945,-7.0418596267700195,7.591367721557617,9.084425926208496,-6.904598712921143,15.059569358825684,-11.081119537353516,-1.8231207132339478,3.4237077236175537,-0.7714143991470337,4.115598201751709
42.0,-13.437750816345215,-0.973880410194397,-1.087314486503601,4.764096260070801,-4.8502726554870605,1.14500093460083,6.862651824951172,5.118455410003662,0.41589757800102234,0.583639919757843,-2.2550926208496094,21.328201293945312,7.203225135803223,-6.61647367477417,10.230846405029297,2.2170827388763428,-0.6683804392814636,6.394888401031494,-2.0684733390808105,-3.8003435134887695,7.628645896911621,8.090736389160156,-7.134246349334717,7.667930603027344,10.2886323928833,-7.480417251586914,14.755908966064453,-11.612547874450684,-3.5750956535339355,1.6321684122085571,-0.7876886129379272,4.252895355224609
43.0,-12.99395751953125,0.4602530896663666,-1.1160895824432373,4.704061031341553,-5.52940034866333,4.388267993927002,7.09309196472168,9.945898056030273,1.6568998098373413,-0.1543433517217636,-1.0950422286987305,21.269672393798828,7.589867115020752,-8.518099784851074,8.97704029083252,2.812685012817383,-1.0008503198623657,8.22269058227539,-0.5797985196113586,-2.1901354789733887,7.659240245819092,10.900276184082031,-8.592194557189941,8.015523910522461,8.947457313537598,-8.432839393615723,15.3179349899292,-12.132019996643066,-2.545377731323242,0.7223126888275146,1.0291032791137695,5.467228412628174
44.0,-13.715758323669434,1.0266122817993164,-0.9284759163856506,4.43315315246582,-5.07976770401001,3.6817383766174316,7.169939041137695,9.319083213806152,2.495558500289917,0.45666182041168213,-1.262815237045288,22.26372718811035,8.419795036315918,-7.0252814292907715,8.811431884765625,3.205340623855591,-1.2212107181549072,9.797045707702637,-0.13343456387519836,-0.9134685397148132,7.772386074066162,10.965570449829102,-7.972760200500488,7.967263221740723,9.464300155639648,-8.074005126953125,14.247292518615723,-12.243633270263672,-1.6371965408325195,-0.10560682415962219,1.3554717302322388,4.450077056884766
45.0,-12.029475212097168,-1.1567360162734985,-1.8825931549072266,2.542180299758911,-4.726522922515869,1.6755644083023071,5.312415599822998,7.694221019744873,0.9646435379981995,-0.22983205318450928,-0.6962503790855408,19.842912673950195,6.816807746887207,-5.844045639038086,8.79491901397705,3.212453603744507,1.1373605728149414,6.765655517578125,-0.8262172341346741,-1.5334727764129639,7.064282417297363,7.950005531311035,-6.848029613494873,6.9045729637146,7.252780914306641,-6.258294582366943,12.141295433044434,-10.211576461791992,-2.77443265914917,2.319812536239624,1.1929807662963867,3.7917895317077637
46.0,-13.596298217773438,-1.8528947830200195,-2.252093553543091,2.3595240116119385,-5.081896781921387,0.15264903008937836,5.342685699462891,9.521819114685059,1.2466377019882202,-2.2199220657348633,0.08559433370828629,18.636234283447266,6.003220081329346,-5.392058849334717,5.504576683044434,3.334325075149536,1.528678297996521,7.063641548156738,-1.0526033639907837,-2.36887788772583,3.5705130100250244,8.090852737426758,-8.943824768066406,8.414249420166016,9.655923843383789,-6.297667503356934,15.285820960998535,-14.200881958007812,-1.2275723218917847,2.5773000717163086,0.4143331050872803,3.0772290229797363
